,binned source EUI,Number of Buildings,Gross Floor Area,Year Built,Median Income for Zip,gas_heat,gas_water,gas_equip,elec_heat,elec_lighting,elec_equipment,elec_fans,elec_ref,elec_cool,elec_percent_total,bor_Brooklyn,bor_Manhattan,bor_Queens,bor_Staten Island,type_Distribution Center,type_Enclosed Mall,type_Hospital (General Medical & Surgical),type_Hotel,type_K-12 School,type_Medical Office,type_Multifamily Housing,type_Non-Refrigerated Warehouse,type_Office,type_Other - Education,type_Other - Lodging/Residential,type_Other - Mall,type_Other - Specialty Hospital,type_Refrigerated Warehouse,type_Residence Hall/Dormitory,type_Residential Care Facility,type_Retail Store,type_Senior Care Community,type_Strip Mall,type_Supermarket/Grocery Store,star_Low,star_Moderate,star_Not Available
140,Low,-0.06603640468878634,0.4209021895308982,-1.7247376697045065,0.5660495916458517,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,Low,-0.06603640468878634,-0.20240939723947923,-1.7247376697045065,0.5660495916458517,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,Low,-0.06603640468878634,0.07056608759131001,0.46422908397056944,0.5660495916458517,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,High,-0.06603640468878634,-0.3107716716683163,-1.7247376697045065,0.5660495916458517,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,Low,-0.06603640468878634,0.11864736167562846,-0.6302542928669685,0.6154309043451592,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,Low,-0.06603640468878634,-0.12166080661507672,-0.6634204558014394,0.449789295628669,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,Extremely High,-0.06603640468878634,-0.04998080507759082,0.6963922245118653,0.5660495916458517,0.42991502169180823,-1.2696752800875655,3.529132661494316,-0.5525152435301177,-1.7455104259211829,-2.1104968038729486,0.06601639487769059,1.5103911331627673,3.7413377893470794,1.8837853503865798,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,High,-0.06603640468878634,0.18492246900929193,-0.7960851075393227,0.3674871077964897,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
153,High,-0.06603640468878634,-0.12932812683433567,-3.316713490559107,0.3674871077964897,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,Extremely High,-0.06603640468878634,-0.4203841347634464,-0.7629189446048519,0.35869317539798284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158,Low,-0.06603640468878634,-0.36712836378238667,-0.29859266352226005,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,High,-0.06603640468878634,-0.23783392745446924,-1.2604113886219146,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160,Low,-0.06603640468878634,0.14077305716549002,-1.2935775515563854,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Moderate,-0.06603640468878634,-0.24188287685104343,0.5305614098395111,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162,Low,-0.06603640468878634,-0.2349671806335739,0.6300598986429237,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Low,-0.06603640468878634,-0.3687298139168526,-1.2604113886219146,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Low,-0.06603640468878634,-0.38151119895230695,-1.2604113886219146,-1.1359596527236169,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Low,-0.06603640468878634,-0.3360285043314615,1.0612200167910446,-1.1359596527236169,-0.2590215906581289,0.37054703636281633,-0.18989608983952044,-0.1789275133176321,2.057630041075526,0.5735528899052811,-0.31960795143552995,-0.06690351585500445,-0.4588854127694467,0.6258039455285562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Extremely High,0.42780105646213756,0.5192969476746987,-1.0945805739495604,0.06285627009436838,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
170,Extremely High,0.1808823258866756,0.7769264610518677,1.7245432754804615,0.35869317539798284,0.5719957200428656,-1.092601280015948,1.9974496272051918,-0.5525152435301177,-0.2499443121203317,-3.276096786245259,-0.027642727943933205,0.40017949665471203,3.1404994773199912,1.5273028403477278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,Extremely High,-0.3129551352642483,-0.3335130189787391,-0.5970881299324976,0.35869317539798284,0.7046020179114869,-1.184293476125999,1.7140893874527254,-0.5525152435301177,0.722065646766907,-2.6281585142498236,2.5400095499765163,0.531282939237951,-0.18584314306299124,1.1639247481314974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,Extremely High,0.6747197870375995,0.9491087895421917,1.2933831573323407,-0.3522624362043772,1.508716650006209,-1.6986716987528803,-0.18989608983952044,-0.5525152435301177,3.488551403397222,-4.529848140376423,1.3657605403169328,-0.06690351585500445,-1.142960884658516,1.4696921675236825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175,High,-0.3129551352642483,-0.3826140844222693,1.857207927218345,-0.3522624362043772,1.508716650006209,-1.6986716987528803,-0.18989608983952044,-0.19657790018615892,2.6419534943193446,-4.17278868153608,2.7499444126967982,-0.06690351585500445,-1.1390073792028184,1.4859969395455617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
177,High,0.6747197870375995,4.662165351427255,0.563727572773982,-1.220246112481613,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,High,0.42780105646213756,6.942086454181797,0.563727572773982,-1.220246112481613,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184,High,1.1685572481885234,1.0757442143260902,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,Moderate,-0.06603640468878634,-0.29170912726112425,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
186,Moderate,-0.06603640468878634,-0.2525264770371871,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,Moderate,-0.06603640468878634,-0.2964757076141808,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,Moderate,-0.06603640468878634,-0.28989238783971366,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,High,-0.06603640468878634,-0.20659809582231578,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,High,-0.06603640468878634,-0.33811341111029447,-0.6634204558014394,-1.396620828433204,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,Low,2.650069631641295,2.204634363948362,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Low,-0.06603640468878634,-0.5053667480310949,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,Low,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Low,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Low,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Low,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Low,1.4154759787639855,0.7504874258130437,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,High,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211,Moderate,-0.06603640468878634,-0.3070739837399151,0.1657336175603318,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Low,2.650069631641295,1.9402440115601223,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Low,-0.06603640468878634,-0.439269159934035,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Low,-0.06603640468878634,-0.439269159934035,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Low,-0.06603640468878634,-0.5053667480310949,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,Low,-0.06603640468878634,-0.3070739837399151,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Low,-0.06603640468878634,-0.5053667480310949,0.2320659434292735,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,Low,0.9216385176130614,0.7504874258130437,0.19889978049480264,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Low,-0.06603640468878634,-0.3070739837399151,0.19889978049480264,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Low,-0.06603640468878634,-0.3070739837399151,0.19889978049480264,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Low,-0.06603640468878634,-0.3070739837399151,0.19889978049480264,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Low,-0.06603640468878634,-0.3070739837399151,0.19889978049480264,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Moderate,0.1808823258866756,0.5309527852099859,0.5968937357084528,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Moderate,-0.06603640468878634,-0.02025577545908444,0.5968937357084528,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Moderate,-0.06603640468878634,-0.02025577545908444,0.5968937357084528,0.6816785284139107,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
238,Moderate,0.42780105646213756,0.6220692546530415,0.1657336175603318,-0.495986859558435,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,High,3.884663284518605,1.7263144464276954,0.46422908397056944,-0.09656194030933239,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,Low,-0.06603640468878634,1.446438373399573,0.46422908397056944,-0.09656194030933239,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Moderate,-0.06603640468878634,-0.2915882631000325,0.46422908397056944,-0.09656194030933239,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Low,-0.06603640468878634,1.7263144464276954,0.46422908397056944,-0.09656194030933239,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Moderate,3.143907092792219,0.6466386723999773,-0.6634204558014394,0.3674871077964897,-2.475449374949575,-1.2589812817243387,2.516192891292979,-0.5525152435301177,1.3478331492744564,-1.5603046692242013,-0.9173444714356682,0.6792626563027097,-0.3132013717022449,1.4064093786777672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,Low,0.42780105646213756,0.20381882519498282,0.13256745462586095,-0.44958195474785284,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Low,0.42780105646213756,0.31189027023619287,0.06623512875691927,-0.07617805598048578,-0.026898358550237787,0.09877299709915605,-0.18989608983952044,0.12306649771504652,-0.39990015818041963,0.29648945418220735,0.00809292274733408,-0.06690351585500445,-0.1763489388686062,-0.6223704246620219,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
